"id","Time","Cell.1","Cell.2","Cell.3","Cell.4","Cell.5","Cell.6","Cell.7","Cell.8","Cell.9","Cell.10","Cell.11","Cell.12","Cell.13","Cell.14","Cell.15","Cell.16","Cell.17","Cell.18","Cell.19","Cell.20","Cell.21","Cell.22","Cell.23","Cell.24","Cell.25","Cell.26","Cell.27","Cell.28","Cell.29","Cell.30","Cell.31","Cell.32"
"Rac_S1P",15.66667,1.024982,1.007318,1.016661,0.9892151,0.9532771,0.9840152,1.021693,0.982965,1.008311,1.036444,1.007306,1.015017,0.9105575,0.9088312,0.9939372,0.9549207,0.978322,0.9693941,0.9816955,0.9782312,0.9706138,0.9962252,0.9446904,0.98401,0.9453893,0.9737281,0.9421742,1.009257,0.8747173,0.9356629,0.9337077,0.972122
"Rac_S1P",15.83333,1.006158,0.9806767,0.9887605,0.9854804,0.9503847,0.9861908,1.020467,0.9808496,1.006934,1.019731,0.9806536,1.004186,0.9453574,0.9257037,0.9958018,0.95917,0.9731579,0.9732093,0.9894928,0.9955617,0.9693794,0.993964,0.9443016,0.9853722,0.949372,0.9723069,0.9495931,1.011065,0.8746375,0.9363805,0.9278982,0.9726729
"Rac_S1P",16,1.015264,0.9880057,1.011457,0.9896423,0.9555128,0.9948431,1.028188,0.9928698,1.003538,1.035947,1.010964,1.014322,0.9219482,0.91833,0.9951859,0.9588374,0.9856634,0.9825341,0.9501201,0.955753,0.9652897,0.9889808,0.9522017,0.9916159,0.9538499,0.9740813,0.9708139,1.007957,0.8857656,0.9320778,0.9313624,0.9809891
"Rac_S1P",16.16667,1.014697,0.9915121,1.005574,0.9852987,0.9511819,0.9932067,1.023988,0.998673,1.007415,1.034072,1.010057,1.014041,0.9586558,0.9594384,0.9976172,0.9612816,0.9900899,0.9758598,0.9516559,0.9554122,0.9684205,0.9923541,0.946024,0.9900197,0.9523189,0.9678317,0.952161,1.005708,0.8884148,0.933027,0.9348573,0.9826963
"Rac_S1P",16.33333,0.9957975,0.9759481,0.9846814,0.9740759,0.9413031,0.9828878,1.01236,0.9959211,1.006811,1.043985,1.016395,1.019355,0.944337,0.9428231,0.9968262,0.961805,0.9857955,0.970501,0.969083,0.9666993,0.9678035,0.99393,0.9450955,0.990882,0.9554532,0.9665166,0.9552494,1.007816,0.8748556,0.9347751,0.9289675,0.976293
"Rac_S1P",16.5,1.018581,0.9867063,1.004802,0.9803175,0.9487216,0.9898195,1.016307,0.9914157,1.018364,1.03673,0.9998431,1.010967,0.9565521,0.9466467,0.9940456,0.9590771,0.9856431,0.9666334,0.9526226,0.9601263,0.9715737,0.9963173,0.9370986,0.9891834,0.9510135,0.9682741,0.9500735,1.008648,0.8777306,0.9378117,0.9246261,0.9648083
"Rac_S1P",16.66667,0.9992309,0.9750098,0.9836639,0.9754766,0.9409703,0.9859153,1.016712,1.000935,1.004476,1.020196,1.015573,1.030687,0.916059,0.9172075,0.9975793,0.9586687,0.9975819,0.9779951,0.9827112,0.9890693,0.961272,0.9875314,0.9386383,0.9860733,0.9487336,0.9676357,0.9444717,1.009003,0.886407,0.9296703,0.9272254,0.9693019
"Rac_S1P",16.83333,1.010452,0.9844199,0.999747,0.9686236,0.9361253,0.9715941,1.001323,0.9850734,1.00934,1.054846,1.029221,1.028542,0.9193818,0.9102271,0.9975793,0.9054843,0.9864335,0.9791549,0.9294314,0.9289327,0.968431,0.9957302,0.9481363,0.9888481,0.9510013,0.9672637,0.9488138,1.008387,0.8678237,0.9359697,0.9291117,0.9777849
"Rac_S1P",17,1.008531,0.9799942,0.9992139,0.9734362,0.9434988,0.9904432,1.019936,0.9973614,1.011111,1.052676,1.015554,1.024058,0.9425878,0.9370861,0.9898053,0.9054843,0.9950579,0.9738988,0.9800471,0.9953784,0.9724407,0.995627,0.9442812,0.9818504,0.943564,0.9660444,0.9423577,1.006015,0.8781456,0.9395764,0.9334636,0.9836865
"Rac_S1P",17.16667,1.017993,0.9916127,1.014905,0.9693682,0.938354,0.9829617,1.006655,0.9901968,1.011649,1.065223,1.019019,1.033002,0.9385958,0.9400897,0.9898053,0.9392901,0.9933831,0.9883433,0.9620262,0.9669853,0.974355,0.9971598,0.9423936,0.9852455,0.9467286,0.9683766,0.9489525,1.010822,0.8840251,0.9404169,0.9278304,0.9713398
"Rac_S1P",17.33333,1.000639,0.9703556,0.9906102,0.9668675,0.9395672,0.9845632,1.009459,0.991877,1.012932,1.054154,1.00123,1.013727,0.9236853,0.9296328,0.9898053,0.9392901,0.9970014,0.9728882,0.9672117,0.9694775,0.9748804,0.9990706,0.9433791,0.9860914,0.9480109,0.9675103,0.9512811,1.010202,0.8856025,0.9433944,0.9355273,0.9981732
"Rac_S1P",17.5,1.01136,0.9820514,1.003364,0.9669832,0.9368311,0.9790779,1.003495,0.984786,1.009123,1.065867,1.036944,1.028895,0.9178377,0.9246417,0.9932671,0.9526474,0.9930512,0.979128,0.9555352,0.9622191,0.9724297,0.9959327,0.9465943,0.9849976,0.9460296,0.9640183,0.9448056,1.007244,0.8786879,0.9417722,0.9234454,0.9819009
"Rac_S1P",17.66667,0.9980019,0.9727407,0.9879608,0.9677787,0.9402255,0.9830898,1.006944,0.9784813,1.011693,1.063414,1.022438,1.026733,0.9253939,0.926901,0.9977521,0.9541271,0.9882724,0.9856309,0.9778384,0.9820228,0.9735716,0.9988334,0.9535379,0.9814009,0.9410361,0.9630647,0.939492,1.004481,0.8746554,0.9431091,0.9310845,0.9815031
"Rac_S1P",17.83333,1.013145,0.98155,1.008579,0.9699745,0.9413383,0.9889354,1.015825,0.983406,1.011775,1.061374,1.019953,1.02649,0.9297521,0.9218738,0.9926378,0.9510417,0.9946013,0.9698223,0.9888811,0.9909335,0.9750773,0.9976683,0.9440442,0.9888416,0.950663,0.9666281,0.9544464,1.010017,0.8827637,0.9413238,0.9343281,0.9874033
"Rac_S1P",18,1.011708,0.9904369,1.011413,0.9686468,0.9374444,0.9826327,1.00876,0.987186,1.007587,1.065387,1.04296,1.035492,0.9176571,0.9037929,0.9969481,0.9549045,0.9946172,0.9711285,0.9477327,0.9567532,0.9700466,0.9935395,0.9438129,0.9865741,0.9462097,0.964805,0.947581,1.008798,0.8867894,0.9389391,0.9335276,0.9820628
"Rac_S1P",18.16667,1.00845,0.987406,1.005835,0.9689456,0.9373866,0.9805155,1.008227,0.9859936,1.01161,1.054553,0.9879773,1.010746,0.9276697,0.9205825,0.9981099,0.9545164,0.9945808,0.9616232,0.9797823,0.9848722,0.9774759,0.999279,0.9381514,0.9930137,0.9529328,0.9673941,0.9528792,1.01123,0.8837566,0.9443846,0.9374042,0.9923435
"Rac_S1P",18.33333,1.010137,0.9794867,1.002708,0.9617118,0.9294744,0.9759556,0.9999064,0.9904022,1.008204,1.067674,1.017593,1.033062,0.9135103,0.9056031,0.9920287,0.9532462,0.9934815,0.9724134,0.9547411,0.9670259,0.9737735,0.9972343,0.9338884,0.9862431,0.941147,0.9652654,0.9410522,1.008987,0.8848762,0.9417876,0.938921,0.9941648
"Rac_S1P",18.5,1.005238,0.9761977,0.9972414,0.9695588,0.9460648,1.006355,1.006109,0.9940853,1.014099,1.047901,0.9821323,1.015331,0.9390408,0.9295,0.9993522,0.9552409,0.9975463,0.9617989,0.9696684,0.9714717,0.9775488,1.000539,0.9377735,0.9883788,0.9461253,0.9657815,0.9545409,1.010928,0.8926811,0.9451016,0.9243376,0.970973
"Rac_S1P",18.66667,0.992479,0.9685485,0.9808531,0.9635377,0.9344,0.983268,1.008432,0.9882795,1.007958,1.061811,1.011114,1.033685,0.9382564,0.9301835,0.9992634,0.9549858,0.9926519,0.9696508,0.9672548,0.9711148,0.9743484,0.9950596,0.9413276,0.9890325,0.9448516,0.9645979,0.9511024,1.008203,0.8800575,0.9385493,0.9353325,0.9919561
"Rac_S1P",18.83333,1.012943,0.9914795,1.010724,0.9674356,0.942642,0.9962049,1.022328,0.9888246,1.011084,1.054605,0.995536,1.021902,0.9443225,0.9311243,0.9933373,0.9531823,0.9948669,0.9716051,0.9691851,0.9713428,0.9798611,0.9974709,0.9435376,0.9916645,0.9498249,0.9642444,0.9548052,1.011149,0.8801462,0.9412768,0.9337507,0.9861623
"Rac_S1P",19,0.9993132,0.9795436,0.9908192,0.9640082,0.9421935,0.9851682,1.002883,0.989836,1.008523,1.062146,0.9968606,1.019027,0.9368501,0.9107215,0.9975928,0.9571755,0.9965344,0.9589901,0.9683715,0.9796337,0.9727525,0.9929876,0.9368382,0.9910924,0.9478543,0.9640448,0.9539613,1.010315,0.8809907,0.9359819,0.9359682,0.9833353
"Rac_S1P",19.16667,1.019655,0.992351,1.018596,0.9577038,0.9367433,0.9817195,0.9907786,1.000582,1.014009,1.05131,1.011233,1.029261,0.9392304,0.9204427,0.9967032,0.9529992,1.001193,0.967303,0.9570968,0.962519,0.9820603,1.001257,0.9404933,0.9891362,0.9437506,0.9626584,0.9488438,1.010206,0.8902139,0.9468837,0.9307624,0.979919
"Rac_S1P",19.33333,1.00488,0.981521,1.008882,0.9641398,0.9412168,0.98237,1.003668,0.9979149,1.013219,1.068048,1.005591,1.029503,0.9310671,0.913336,0.9986051,0.9526503,1.001689,0.9584509,0.9784169,0.9877104,0.9776599,0.9959431,0.9355868,0.9849914,0.9418513,0.9595932,0.9488831,1.009842,0.8852581,0.943237,0.94467,1.000955
"Rac_S1P",19.5,1.007843,0.9852516,1.006568,0.965285,0.9435816,0.9902006,1.009969,0.9866336,1.014437,1.067187,1.015681,1.028743,0.9373474,0.9212755,1.000347,0.9537551,0.9913306,0.9564024,0.9758765,0.9798546,0.9777153,0.9960027,0.9353557,0.9800146,0.9365003,0.955676,0.9381763,1.00478,0.8761562,0.945963,0.9381069,0.9875771
"Rac_S1P",19.66667,1.022334,1.002602,1.023503,0.960552,0.9392524,0.9858667,1.006031,0.9868554,1.012912,1.069743,1.01742,1.032498,0.9181591,0.9077513,0.9915735,0.9444376,0.9965059,0.958474,0.976669,0.986886,0.9768411,0.9960378,0.9298822,0.9895903,0.9481748,0.9592052,0.9549356,1.010625,0.878898,0.9488662,0.9402192,0.9891106
"Rac_S1P",19.83333,1.006203,0.9818321,1.003637,0.9555097,0.9304404,0.9737825,0.9988738,0.9810452,1.009523,1.071678,1.026039,1.031944,0.9356725,0.9209393,0.9978235,0.9510482,0.9903243,0.9688322,1.008164,1.009029,0.969909,0.9927499,0.9462052,0.9853556,0.9402134,0.9567893,0.9475154,1.012493,0.8722006,0.9455671,0.9371827,0.9889521
"Rac_S1P",20,1.009458,0.9779964,0.9947651,0.9635131,0.9363568,0.9842308,1.006181,0.9870683,1.009102,1.056762,1.000024,1.026371,0.9555125,0.9372386,0.9995737,0.9486589,0.9975164,0.9477653,0.9712291,0.9844025,0.9733496,0.9903433,0.933232,0.9782674,0.9396173,0.9598129,0.941498,1.008854,0.8821935,0.9466202,0.9382102,0.9857326
"Rho_S1P",0,0.9943188,0.9969409,0.9964694,1.000036,0.9988319,0.9977083,0.9995388,1.000958,0.9937519,1.010842,0.9947702,0.9930942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",0.1666667,0.9946348,0.9955967,1.007048,1.001699,1.00679,0.9979056,0.9984257,1.011693,1.009478,1.012,0.9998431,1.001059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",0.3333333,0.9993428,0.9999132,0.9940195,1.001171,0.9972478,0.9989341,0.9975411,1.002055,0.998606,0.994132,0.9955725,0.9960924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",0.5,0.9973301,0.9980598,1.005851,0.9942631,0.998798,1.010581,1.00737,0.990462,0.9912651,0.9918703,1.002037,1.001295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",0.6666667,0.9998922,1.001115,0.9928199,0.9993722,0.9983842,0.9993134,0.9973491,1.001745,1.017272,1.00059,1.009591,1.012727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",0.8333333,1.002039,1.000779,0.9992242,0.9970911,0.9965727,1.000385,1.002298,1.023241,1.007261,1.010844,1.000189,1.000937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1,1.007273,1.005054,0.9968425,1.001887,1.000627,0.9953632,0.9980439,0.978505,0.983426,0.9868736,1.004892,1.004348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1.166667,1.005431,1.0027,1.007905,1.004453,1.002745,0.9995961,0.9993345,0.9904069,0.9977974,0.9904239,0.9933417,0.9906775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1.333333,1.008466,1.006013,0.9993364,1.000615,0.9981689,1.002938,1.004681,1.015155,1.011075,1.004229,0.9946559,1.003457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1.5,1.00378,1.00174,0.9993834,0.9926597,0.9946485,1.003471,1.007374,1.007369,0.9953237,1.000376,0.9979149,1.009507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1.666667,1.005783,1.002211,0.9996631,1.001663,0.9969353,1.004371,1.003258,1.013448,1.016492,1.007868,1.012097,1.016209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",1.833333,1.007442,1.00203,0.9966384,0.9934638,0.9932908,0.999642,1.000505,0.9993311,0.9996647,0.9990486,0.9962074,1.003368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2,1.140845,1.076958,1.085555,1.098555,1.074615,1.047176,1.050218,1.033681,1.047611,1.024858,1.05807,1.067317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2.166667,1.285688,1.155691,1.128009,1.152332,1.112517,1.121651,1.11462,1.135957,1.163026,1.074786,1.141694,1.158636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2.333333,1.340949,1.182023,1.142842,1.173242,1.117338,1.176034,1.168,1.145311,1.182876,1.095136,1.172457,1.19491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2.5,1.351823,1.195724,1.108332,1.162209,1.11255,1.171356,1.163011,1.107189,1.157773,1.081385,1.18404,1.193573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2.666667,1.339838,1.181619,1.093579,1.149664,1.103463,1.157514,1.146407,1.132939,1.161948,1.090061,1.165766,1.170373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",2.833333,1.331748,1.182909,1.086964,1.138761,1.097421,1.116474,1.110357,1.104269,1.125838,1.074129,1.138976,1.136987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3,1.32139,1.173879,1.079548,1.127249,1.085687,1.099823,1.089336,1.120988,1.138599,1.085761,1.111849,1.108772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3.166667,1.315586,1.162862,1.066003,1.118553,1.076636,1.075945,1.070697,1.10742,1.122668,1.066654,1.088174,1.085544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3.333333,1.303741,1.152261,1.056343,1.111772,1.069597,1.061991,1.058368,1.084929,1.103413,1.053506,1.076976,1.074119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3.5,1.291836,1.151109,1.045772,1.095553,1.052648,1.047778,1.053883,1.092279,1.101134,1.048182,1.063994,1.059853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3.666667,1.281653,1.153412,1.048167,1.090586,1.046562,1.038099,1.045604,1.118993,1.121678,1.060745,1.034345,1.039207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",3.833333,1.255713,1.135201,1.035915,1.082625,1.045824,1.041185,1.047941,1.083663,1.072417,1.034795,1.039785,1.038893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4,1.228628,1.11904,1.030427,1.074142,1.03592,1.036476,1.042291,1.076984,1.078845,1.031767,1.019345,1.018266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4.166667,1.206277,1.111278,1.044143,1.083397,1.047741,1.039337,1.041941,1.09179,1.080955,1.037875,1.021325,1.02372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4.333334,1.167362,1.085099,1.036447,1.075614,1.036542,1.041867,1.045621,1.058204,1.051205,1.020138,1.024537,1.024265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4.5,1.140471,1.070679,1.030929,1.05972,1.026911,1.036373,1.038008,1.058146,1.051913,1.020575,1.010865,1.017563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4.666667,1.111737,1.056352,1.030892,1.067596,1.029308,1.024627,1.027949,1.030195,1.0189,0.9980479,1.007066,1.010205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",4.833334,1.097402,1.047771,1.049246,1.057768,1.02488,1.034733,1.034861,1.04576,1.032903,1.008215,1.008514,1.017358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5,1.092984,1.044885,1.043724,1.045381,1.014703,1.026283,1.027337,1.059089,1.037211,1.012767,1.006144,1.011696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5.166667,1.094416,1.0503,1.045519,1.063149,1.038182,1.026319,1.02561,1.038465,1.025902,1.008845,1.000546,1.01066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5.333334,1.082797,1.03903,1.040403,1.062856,1.032606,1.026548,1.029803,1.048883,1.041203,1.014773,1.000557,1.006463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5.5,1.082464,1.0385,1.050771,1.062364,1.033823,1.026791,1.028685,1.073838,1.065683,1.028615,1.013536,1.024368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5.666667,1.079274,1.035091,1.034254,1.059386,1.033787,1.029204,1.034295,1.042568,1.037663,1.01434,1.020892,1.026356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",5.833334,1.082265,1.036428,1.041381,1.065929,1.037162,1.02789,1.032385,1.084015,1.080436,1.029716,1.018161,1.024835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6,1.080348,1.039149,1.050739,1.067048,1.040038,1.031781,1.032477,1.070212,1.056,1.017837,1.024582,1.031103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6.166667,1.086836,1.048283,1.041639,1.0607,1.030204,1.038402,1.039596,1.049348,1.047195,1.009177,1.016171,1.023327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6.333334,1.086575,1.037528,1.042255,1.059107,1.031415,1.038712,1.041436,1.058842,1.047383,1.009617,1.024229,1.038214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6.5,1.083111,1.039246,1.043427,1.071693,1.038915,1.03988,1.042451,1.054443,1.053306,1.016519,1.025012,1.0374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6.666667,1.07484,1.03585,1.043016,1.079836,1.041522,1.043704,1.043261,1.033309,1.041265,1.00584,1.028125,1.042981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",6.833334,1.059415,1.009216,1.044466,1.066349,1.033602,1.043658,1.043986,1.064349,1.064334,1.016684,1.036381,1.049933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7,1.081544,1.042561,1.037119,1.062914,1.030609,1.041989,1.041673,1.060693,1.073787,1.020063,1.03045,1.045857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7.166667,1.097229,1.055386,1.03536,1.067237,1.033001,1.039826,1.042155,1.044825,1.05122,1.014749,1.030723,1.042315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7.333334,1.114458,1.067886,1.044812,1.063189,1.028508,1.027893,1.02908,1.043293,1.047209,1.012126,1.033632,1.046854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7.5,1.121423,1.071462,1.045373,1.066419,1.031694,1.042372,1.043921,1.063206,1.054255,1.028591,1.030998,1.045468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7.666667,1.126924,1.072823,1.052658,1.07679,1.033161,1.038328,1.041704,1.0723,1.05631,1.029401,1.031962,1.04505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",7.833334,1.137488,1.085977,1.042445,1.068712,1.035105,1.035483,1.03921,1.052521,1.044083,1.022219,1.021838,1.033143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8,1.142661,1.083927,1.042681,1.073085,1.029441,1.035541,1.03749,1.06377,1.050268,1.024861,1.020224,1.042702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8.166667,1.134256,1.075687,1.034334,1.06502,1.025298,1.031654,1.037285,1.048546,1.048366,1.025217,1.03773,1.053557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8.333333,1.131012,1.07419,1.038699,1.073187,1.035953,1.029066,1.033076,1.059418,1.052708,1.024776,1.029135,1.051683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8.5,1.134767,1.078938,1.053561,1.062566,1.026082,1.032221,1.033418,1.049531,1.039556,1.025483,1.034233,1.055228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8.666667,1.13178,1.074306,1.04122,1.06397,1.028939,1.027585,1.033488,1.065607,1.046791,1.028187,1.044796,1.063487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",8.833333,1.131901,1.080199,1.046771,1.062034,1.027323,1.025628,1.030309,1.042085,1.034028,1.024252,1.038083,1.059224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9,1.129899,1.080514,1.050334,1.071842,1.035709,1.026401,1.028431,1.040623,1.040641,1.016201,1.036631,1.05794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9.166667,1.129165,1.084859,1.045758,1.066908,1.028639,1.030349,1.03371,1.0375,1.035625,1.019894,1.021427,1.04809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9.333333,1.131716,1.08448,1.054588,1.063934,1.026425,1.023573,1.031497,1.0375,1.035625,1.019894,1.017224,1.043703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9.5,1.133123,1.079513,1.054236,1.082641,1.0417,1.028309,1.032359,1.058229,1.052595,1.026695,1.034624,1.053701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9.666667,1.139592,1.085449,1.05966,1.063924,1.027954,1.021599,1.028046,1.076531,1.067219,1.039674,1.022809,1.037272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",9.833333,1.146032,1.094339,1.042788,1.074764,1.037394,1.030646,1.038507,1.065828,1.063742,1.039594,1.023987,1.041081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rho_S1P",10,1.149047,1.098078,1.059678,1.058425,1.022757,1.033103,1.041688,1.066745,1.059596,1.039422,1.025777,1.043161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
